CO2 [ppm],Temperature_Indoor [C],Relative_Humidity_Indoor [%],Temperature_Outdoor [C],Relative_Humidity_Outdoor [%],Solar_Radiation [w/m2],Southward_Vertical_Irradiance [w/m2],Class,Room_ID
519,23.10,78.60,26.31,93.60,1.800,16.000,No Turning-off Behavior,A
530,23.30,80.60,26.29,93.80,1.570,6.000,No Turning-off Behavior,A
523,23.30,79.60,26.19,93.80,2.270,4.000,No Turning-off Behavior,A
508,23.30,78.60,25.70,96.00,1.570,2.000,No Turning-off Behavior,A
482,23.30,81.40,25.52,97.40,1.340,1.000,No Turning-off Behavior,A
463,23.40,81.40,25.44,97.70,1.800,1.000,No Turning-off Behavior,A
458,23.30,81.40,25.50,97.80,1.340,1.000,No Turning-off Behavior,A
462,23.10,78.70,25.63,98.00,1.340,0.000,No Turning-off Behavior,A
467,23.00,79.00,25.63,98.10,1.570,0.000,No Turning-off Behavior,A
464,22.90,78.00,25.71,98.40,1.570,0.000,No Turning-off Behavior,A
467,22.60,76.90,25.67,98.50,1.800,0.000,No Turning-off Behavior,A
447,23.60,57.10,26.90,46.60,785.110,602.000,No Turning-off Behavior,A
451,23.30,58.10,26.92,45.00,738.340,594.000,No Turning-off Behavior,A
462,23.10,59.20,27.81,42.80,731.800,589.000,No Turning-off Behavior,A
485,23.00,59.30,28.04,42.80,16.540,270.000,No Turning-off Behavior,A
482,23.00,59.90,26.80,46.10,4.840,121.000,No Turning-off Behavior,A
467,22.90,59.40,26.38,46.50,755.640,554.000,No Turning-off Behavior,A
460,22.80,59.10,27.50,43.40,751.670,553.000,No Turning-off Behavior,A
442,22.70,59.40,27.65,43.90,5.080,178.000,No Turning-off Behavior,A
448,22.50,60.30,27.83,45.00,730.390,535.000,No Turning-off Behavior,A
444,22.40,60.80,27.91,44.60,90.890,495.000,No Turning-off Behavior,A
445,22.40,61.20,27.12,45.30,6.480,159.000,No Turning-off Behavior,A
436,22.80,60.20,27.02,46.30,75.220,338.000,No Turning-off Behavior,A
426,22.90,59.40,26.97,43.50,25.190,172.000,No Turning-off Behavior,A
420,23.00,59.20,27.83,43.50,517.150,402.000,No Turning-off Behavior,A
415,23.10,59.10,27.75,42.40,6.010,129.000,No Turning-off Behavior,A
439,23.20,59.80,26.87,45.00,519.950,343.000,No Turning-off Behavior,A
451,23.10,60.50,26.90,44.00,4.840,116.000,No Turning-off Behavior,A
538,28.20,61.40,32.54,50.80,133.210,179.000,Turning-on Behavior,B
418,24.60,64.90,28.07,70.60,490.260,118.000,Turning-on Behavior,B
444,28.50,66.90,32.89,54.50,175.770,165.000,Turning-on Behavior,B
554,28.00,60.40,33.62,42.70,15.130,246.000,Turning-on Behavior,B
506,26.30,65.40,30.80,59.60,13.730,175.000,Turning-on Behavior,B
510,25.50,61.50,27.99,53.20,6.480,259.000,Turning-on Behavior,B
616,25.80,59.50,30.52,44.00,14.660,194.000,Turning-on Behavior,B
496,25.40,73.00,24.11,86.40,2.970,110.000,Turning-on Behavior,B
484,26.50,56.90,27.48,52.40,3.910,156.000,Turning-on Behavior,B
444,25.40,59.30,29.38,48.70,82.010,245.000,Turning-on Behavior,B
546,26.60,59.40,30.72,44.20,323.780,242.000,Turning-on Behavior,B
614,26.60,58.50,28.78,34.20,17.000,205.000,Turning-on Behavior,B
643,27.90,58.50,30.33,48.10,456.120,271.000,Turning-on Behavior,B
440,26.10,59.30,26.49,62.80,256.670,118.000,Turning-on Behavior,B
478,25.50,66.20,20.29,100.00,1.570,27.000,Turning-on Behavior,B
465,25.60,63.80,23.41,76.90,2.970,111.000,Turning-on Behavior,B
591,26.10,61.30,24.42,73.00,2.510,75.000,Turning-on Behavior,B
530,26.20,69.70,28.03,86.40,14.430,176.000,Turning-on Behavior,B
408,27.00,64.20,26.75,88.60,2.510,61.000,Turning-on Behavior,B
406,27.70,68.80,28.46,75.50,7.880,174.000,Turning-on Behavior,B
402,27.30,69.20,29.04,80.10,12.790,134.000,Turning-on Behavior,B
423,27.20,69.90,29.79,73.90,388.550,119.000,Turning-on Behavior,B
412,27.30,68.50,28.83,73.80,71.020,156.000,Turning-on Behavior,B
525,26.90,55.20,25.36,52.70,3.910,175.000,Turning-on Behavior,B
506,26.60,70.10,26.95,87.80,4.610,101.000,Turning-on Behavior,B
455,27.60,71.30,28.59,79.50,36.640,301.000,Turning-on Behavior,B
579,25.60,65.60,25.17,72.00,3.210,123.000,Turning-on Behavior,B
470,25.50,51.90,24.39,44.90,2.970,0.000,Turning-on Behavior,B
529,24.10,58.20,24.70,50.60,20.980,0.000,Turning-on Behavior,B
480,25.70,56.30,25.33,51.50,32.200,0.000,Turning-on Behavior,B
682,26.10,57.50,25.46,51.70,4.140,0.000,Turning-on Behavior,B
519,27.90,51.40,26.53,40.90,7.180,0.000,Turning-on Behavior,B
447,27.40,54.70,25.79,49.80,599.450,654.000,Turning-on Behavior,B
470,26.00,60.30,22.10,71.40,15.370,0.000,Turning-on Behavior,B
447,25.00,64.10,24.59,73.90,64.940,139.000,No Turning-on Behavior,B
468,25.20,66.30,25.16,72.50,479.740,143.000,No Turning-on Behavior,B
480,25.50,67.40,25.88,70.20,375.920,141.000,No Turning-on Behavior,B
486,25.70,66.90,25.95,70.10,15.600,114.000,No Turning-on Behavior,B
496,25.90,66.10,26.74,67.80,486.050,163.000,No Turning-on Behavior,B
491,26.00,66.60,27.11,66.50,18.410,184.000,No Turning-on Behavior,B
498,26.20,66.70,27.26,66.10,437.650,199.000,No Turning-on Behavior,B
476,26.30,66.30,27.48,64.90,392.050,217.000,No Turning-on Behavior,B
496,26.50,66.60,27.46,65.50,16.300,236.000,No Turning-on Behavior,B
470,26.70,66.70,28.29,63.60,500.550,234.000,No Turning-on Behavior,B
475,26.40,66.90,28.24,63.20,16.070,258.000,No Turning-on Behavior,B
465,27.10,65.60,28.65,62.30,539.130,264.000,No Turning-on Behavior,B
456,27.30,65.00,28.67,62.20,553.390,268.000,No Turning-on Behavior,B
468,27.10,65.10,29.39,59.60,426.890,282.000,No Turning-on Behavior,B
459,27.50,64.40,29.30,60.00,456.120,268.000,No Turning-on Behavior,B
470,27.60,64.50,30.54,56.80,17.000,273.000,No Turning-on Behavior,B
482,27.70,63.90,29.75,58.50,491.190,280.000,No Turning-on Behavior,B
475,27.30,65.30,29.75,59.50,471.320,275.000,No Turning-on Behavior,B
474,27.50,65.40,30.37,56.40,14.900,303.000,No Turning-on Behavior,B
449,28.40,63.30,30.49,56.50,528.840,310.000,No Turning-on Behavior,B
462,28.50,63.20,30.91,55.00,44.360,317.000,No Turning-on Behavior,B
442,28.70,61.80,30.97,55.60,517.620,301.000,No Turning-on Behavior,B
448,28.80,61.60,31.12,54.70,582.850,309.000,No Turning-on Behavior,B
446,28.80,62.00,31.94,52.40,64.470,315.000,No Turning-on Behavior,B
464,28.00,64.20,31.99,52.50,509.900,286.000,No Turning-on Behavior,B
450,29.10,61.70,31.44,53.90,493.300,287.000,No Turning-on Behavior,B
458,28.60,62.80,31.94,51.70,35.480,302.000,No Turning-on Behavior,B
440,29.10,61.40,32.18,52.20,533.280,296.000,No Turning-on Behavior,B
431,29.50,60.00,32.15,51.30,567.890,302.000,No Turning-on Behavior,B
427,29.90,59.50,32.29,51.90,608.570,302.000,No Turning-on Behavior,B
439,29.50,59.40,32.57,50.70,576.770,292.000,No Turning-on Behavior,B
458,28.80,60.80,32.42,50.70,255.030,281.000,No Turning-on Behavior,B
436,30.00,57.00,33.34,47.20,402.810,239.000,No Turning-on Behavior,B
438,29.60,59.00,33.39,47.00,566.480,276.000,No Turning-on Behavior,B
474,28.90,60.70,32.66,50.10,522.290,259.000,No Turning-on Behavior,B
470,28.50,62.10,33.06,49.60,317.930,211.000,No Turning-on Behavior,B
475,28.40,61.40,32.26,51.70,101.880,191.000,No Turning-on Behavior,B
475,28.30,61.90,33.00,49.50,425.720,241.000,No Turning-on Behavior,B
507,28.60,61.40,32.95,49.80,270.930,199.000,No Turning-on Behavior,B
422,26.10,68.90,30.91,62.50,16.540,104.000,No Turning-on Behavior,B
456,26.70,70.60,31.00,61.00,637.330,117.000,No Turning-on Behavior,B
451,27.10,70.10,31.95,57.80,33.840,118.000,No Turning-on Behavior,B
440,27.30,69.70,32.20,57.40,603.660,125.000,No Turning-on Behavior,B
454,27.50,69.60,32.56,56.70,349.030,146.000,No Turning-on Behavior,B
455,27.70,69.20,32.60,55.60,426.190,176.000,No Turning-on Behavior,B
446,28.10,68.90,33.24,53.10,218.090,174.000,No Turning-on Behavior,B
446,28.40,67.50,32.42,54.90,16.070,167.000,No Turning-on Behavior,B
433,28.60,66.70,32.59,54.60,174.830,184.000,No Turning-on Behavior,B
440,28.60,67.00,33.13,53.30,31.730,152.000,No Turning-on Behavior,B
464,27.00,63.80,31.01,61.40,16.070,181.000,No Turning-on Behavior,B
521,27.10,63.70,30.43,63.60,34.540,148.000,No Turning-on Behavior,B
536,27.20,64.10,30.53,61.80,14.900,141.000,No Turning-on Behavior,B
545,27.30,64.30,30.62,61.50,38.980,137.000,No Turning-on Behavior,B
544,27.40,64.30,30.80,63.90,352.300,233.000,No Turning-on Behavior,B
550,27.50,64.30,31.34,62.00,15.370,245.000,No Turning-on Behavior,B
555,27.60,64.50,31.16,61.50,228.610,230.000,No Turning-on Behavior,B
555,27.60,64.20,31.53,60.30,20.740,234.000,No Turning-on Behavior,B
572,27.70,64.60,31.18,60.60,367.500,266.000,No Turning-on Behavior,B
589,27.70,64.50,31.25,56.70,243.580,253.000,No Turning-on Behavior,B
586,27.80,64.50,31.61,50.60,7.180,176.000,No Turning-on Behavior,B
554,27.80,64.10,31.31,50.80,179.040,242.000,No Turning-on Behavior,B
551,27.90,63.60,31.19,51.10,7.650,183.000,No Turning-on Behavior,B
544,27.90,63.30,31.43,51.70,155.660,223.000,No Turning-on Behavior,B
547,27.90,62.90,31.77,50.60,602.960,346.000,No Turning-on Behavior,B
547,27.90,62.60,32.71,47.10,604.360,325.000,No Turning-on Behavior,B
586,28.00,62.70,32.02,48.10,208.970,223.000,No Turning-on Behavior,B
573,28.10,61.90,33.02,45.50,24.950,286.000,No Turning-on Behavior,B
575,28.10,61.90,33.73,44.30,545.440,314.000,No Turning-on Behavior,B
565,28.10,61.10,33.72,43.30,87.380,251.000,No Turning-on Behavior,B
457,26.40,65.40,29.73,63.80,14.900,159.000,No Turning-on Behavior,B
486,26.70,65.50,30.21,60.60,250.120,167.000,No Turning-on Behavior,B
453,24.70,69.60,23.60,77.80,2.270,99.000,No Turning-on Behavior,B
478,24.80,69.10,23.54,77.80,2.740,106.000,No Turning-on Behavior,B
496,25.10,68.20,24.56,72.10,0.640,157.000,No Turning-on Behavior,B
531,25.20,68.20,24.32,72.40,2.510,158.000,No Turning-on Behavior,B
512,25.40,67.30,25.13,67.30,2.270,154.000,No Turning-on Behavior,B
508,25.40,67.20,25.27,68.90,1.800,171.000,No Turning-on Behavior,B
536,25.60,66.80,26.00,65.30,1.100,183.000,No Turning-on Behavior,B
532,25.70,66.10,25.59,65.90,3.440,171.000,No Turning-on Behavior,B
528,25.70,65.60,25.48,64.90,1.800,217.000,No Turning-on Behavior,B
488,25.90,65.30,25.91,61.20,2.740,241.000,No Turning-on Behavior,B
478,26.00,65.10,26.95,58.50,3.210,257.000,No Turning-on Behavior,B
527,26.00,65.50,27.30,58.60,2.270,275.000,No Turning-on Behavior,B
493,26.00,65.30,26.53,58.10,2.970,278.000,No Turning-on Behavior,B
482,26.10,64.00,27.30,57.40,3.680,268.000,No Turning-on Behavior,B
433,26.20,63.50,27.58,56.30,4.840,203.000,No Turning-on Behavior,B
454,26.20,63.70,27.04,58.90,3.910,241.000,No Turning-on Behavior,B
433,26.30,63.70,27.44,55.00,2.270,314.000,No Turning-on Behavior,B
453,25.90,64.60,28.01,54.40,3.680,349.000,No Turning-on Behavior,B
450,26.20,63.80,28.49,54.20,4.840,263.000,No Turning-on Behavior,B
492,26.10,63.90,27.95,52.90,5.310,235.000,No Turning-on Behavior,B
643,26.40,61.50,28.97,47.60,17.240,208.000,No Turning-on Behavior,B
518,24.50,59.50,28.32,51.50,3.680,34.000,No Turning-on Behavior,B
515,24.90,59.20,28.18,52.70,3.440,42.000,No Turning-on Behavior,B
513,25.10,59.00,27.95,53.40,3.440,64.000,No Turning-on Behavior,B
455,24.60,73.80,23.20,91.00,1.800,41.000,No Turning-on Behavior,B
470,25.00,72.70,23.15,91.20,2.040,45.000,No Turning-on Behavior,B
503,24.90,73.50,23.19,91.20,1.800,63.000,No Turning-on Behavior,B
494,25.30,72.10,23.27,91.00,1.800,49.000,No Turning-on Behavior,B
511,25.60,71.20,23.33,90.80,1.570,49.000,No Turning-on Behavior,B
526,25.50,72.30,23.49,89.90,2.510,88.000,No Turning-on Behavior,B
518,25.50,74.40,23.97,87.90,1.340,121.000,No Turning-on Behavior,B
559,26.80,68.30,26.97,69.10,2.740,132.000,No Turning-on Behavior,B
554,26.90,68.00,27.53,66.30,2.510,98.000,No Turning-on Behavior,B
548,26.90,67.80,27.42,66.10,2.970,81.000,No Turning-on Behavior,B
534,26.90,67.70,27.43,65.50,2.510,85.000,No Turning-on Behavior,B
523,26.90,67.10,27.39,65.50,2.970,106.000,No Turning-on Behavior,B
510,26.80,64.30,27.66,64.70,3.680,139.000,No Turning-on Behavior,B
535,26.80,63.80,27.64,63.90,3.210,141.000,No Turning-on Behavior,B
564,26.80,64.30,27.71,60.40,3.210,135.000,No Turning-on Behavior,B
533,27.00,65.60,27.97,62.30,3.440,80.000,No Turning-on Behavior,B
537,26.70,64.30,28.03,63.80,2.970,95.000,No Turning-on Behavior,B
564,26.80,66.50,27.78,64.30,2.510,68.000,No Turning-on Behavior,B
525,26.80,66.00,27.83,64.00,2.740,74.000,No Turning-on Behavior,B
543,26.90,67.00,27.92,63.50,2.510,109.000,No Turning-on Behavior,B
516,26.90,66.90,28.08,63.40,2.510,69.000,No Turning-on Behavior,B
539,26.90,65.90,27.94,62.70,4.140,102.000,No Turning-on Behavior,B
549,27.00,66.50,27.98,63.80,4.380,119.000,No Turning-on Behavior,B
542,27.00,68.60,27.29,68.60,3.440,85.000,No Turning-on Behavior,B
500,27.00,68.60,27.41,67.60,3.440,108.000,No Turning-on Behavior,B
501,27.00,68.80,27.33,68.20,3.210,83.000,No Turning-on Behavior,B
494,27.00,68.80,27.27,69.10,2.740,80.000,No Turning-on Behavior,B
539,27.00,67.90,27.44,69.70,2.270,82.000,No Turning-on Behavior,B
509,27.10,68.20,27.86,67.70,2.970,112.000,No Turning-on Behavior,B
560,27.10,67.10,28.07,66.70,3.910,134.000,No Turning-on Behavior,B
554,27.20,67.60,27.78,67.90,3.210,86.000,No Turning-on Behavior,B
543,27.10,67.80,27.78,67.70,2.510,53.000,No Turning-on Behavior,B
546,26.90,65.90,27.53,69.00,3.680,48.000,No Turning-on Behavior,B
554,26.90,66.60,27.25,69.10,2.270,34.000,No Turning-on Behavior,B
535,27.00,66.10,27.28,70.10,2.510,41.000,No Turning-on Behavior,B
553,27.00,65.80,27.21,69.90,2.270,44.000,No Turning-on Behavior,B
564,27.00,65.90,27.36,69.40,2.040,44.000,No Turning-on Behavior,B
572,27.00,66.00,27.18,70.30,2.040,37.000,No Turning-on Behavior,B
575,27.00,65.90,27.14,70.90,1.800,32.000,No Turning-on Behavior,B
569,27.00,66.00,27.00,71.40,2.270,34.000,No Turning-on Behavior,B
568,27.00,65.90,26.78,72.30,2.040,34.000,No Turning-on Behavior,B
568,27.00,66.00,26.77,72.60,1.800,29.000,No Turning-on Behavior,B
443,24.10,68.00,20.03,85.60,2.270,19.000,No Turning-on Behavior,B
438,24.00,66.50,19.82,84.70,2.270,29.000,No Turning-on Behavior,B
435,23.90,67.20,19.54,86.00,2.740,84.000,No Turning-on Behavior,B
438,24.10,67.30,19.79,84.60,2.270,73.000,No Turning-on Behavior,B
431,24.10,67.00,19.82,82.80,2.970,86.000,No Turning-on Behavior,B
448,24.80,65.10,20.12,82.00,3.680,159.000,No Turning-on Behavior,B
448,25.20,64.20,20.24,78.30,4.140,140.000,No Turning-on Behavior,B
442,25.40,63.20,20.50,76.10,3.910,127.000,No Turning-on Behavior,B
463,25.50,62.00,20.71,76.80,3.210,105.000,No Turning-on Behavior,B
454,25.50,62.00,20.68,77.40,2.970,98.000,No Turning-on Behavior,B
466,25.60,62.10,20.73,75.40,2.970,76.000,No Turning-on Behavior,B
445,25.70,61.50,20.78,74.30,3.440,89.000,No Turning-on Behavior,B
442,25.80,61.00,20.82,73.70,2.740,105.000,No Turning-on Behavior,B
470,25.80,60.60,20.85,73.70,2.510,105.000,No Turning-on Behavior,B
458,25.80,60.20,21.00,73.40,2.040,66.000,No Turning-on Behavior,B
454,25.80,60.30,20.97,72.00,2.510,70.000,No Turning-on Behavior,B
469,25.80,60.10,21.18,73.50,2.270,96.000,No Turning-on Behavior,B
460,25.90,60.20,21.31,73.70,2.510,115.000,No Turning-on Behavior,B
462,26.00,60.30,21.19,72.80,2.510,126.000,No Turning-on Behavior,B
457,26.20,60.20,21.66,73.00,3.440,310.000,No Turning-on Behavior,B
464,26.30,60.00,21.96,71.70,3.910,283.000,No Turning-on Behavior,B
494,26.40,59.90,22.64,67.50,4.140,253.000,No Turning-on Behavior,B
479,26.40,59.30,23.25,66.70,3.440,184.000,No Turning-on Behavior,B
487,26.40,59.80,22.44,67.00,3.910,136.000,No Turning-on Behavior,B
584,25.10,61.90,22.21,74.40,3.910,113.000,No Turning-on Behavior,B
539,25.30,61.80,22.58,74.90,2.970,118.000,No Turning-on Behavior,B
535,25.50,61.50,22.24,73.60,3.210,104.000,No Turning-on Behavior,B
501,25.50,61.80,22.31,74.10,2.740,87.000,No Turning-on Behavior,B
485,25.50,62.20,22.35,73.50,2.270,75.000,No Turning-on Behavior,B
493,25.50,61.80,22.62,73.50,2.510,81.000,No Turning-on Behavior,B
497,25.60,61.30,22.47,71.40,2.270,87.000,No Turning-on Behavior,B
482,25.20,61.80,22.70,71.20,2.040,58.000,No Turning-on Behavior,B
443,24.60,63.80,22.40,72.90,2.510,67.000,No Turning-on Behavior,B
478,25.30,62.30,22.24,73.80,2.040,60.000,No Turning-on Behavior,B
474,25.50,61.90,22.03,74.00,2.270,53.000,No Turning-on Behavior,B
462,24.50,60.10,21.46,67.70,1.570,107.000,No Turning-on Behavior,B
471,24.70,60.50,22.27,58.60,1.100,106.000,No Turning-on Behavior,B
469,24.70,59.60,22.28,58.70,2.040,108.000,No Turning-on Behavior,B
463,24.80,57.80,22.48,53.70,2.510,111.000,No Turning-on Behavior,B
462,24.80,55.80,22.66,52.70,1.800,114.000,No Turning-on Behavior,B
480,25.00,54.60,23.22,52.00,0.870,111.000,No Turning-on Behavior,B
512,25.20,55.20,23.60,45.90,0.870,110.000,No Turning-on Behavior,B
495,25.20,52.80,23.36,43.00,2.270,119.000,No Turning-on Behavior,B
518,25.20,50.80,24.45,42.80,0.870,124.000,No Turning-on Behavior,B
534,25.40,51.20,24.18,40.80,1.340,141.000,No Turning-on Behavior,B
548,25.50,49.90,24.75,41.00,1.100,153.000,No Turning-on Behavior,B
510,25.50,48.40,24.61,37.80,1.800,174.000,No Turning-on Behavior,B
547,25.60,48.70,25.36,34.00,1.570,187.000,No Turning-on Behavior,B
530,25.80,46.90,25.08,28.60,1.570,200.000,No Turning-on Behavior,B
522,25.90,46.10,25.81,31.50,1.340,206.000,No Turning-on Behavior,B
504,25.90,45.20,25.57,31.10,1.800,217.000,No Turning-on Behavior,B
499,26.00,44.60,25.79,32.50,2.040,225.000,No Turning-on Behavior,B
508,26.10,45.30,26.09,31.20,2.270,231.000,No Turning-on Behavior,B
516,26.10,45.30,25.97,32.50,2.270,235.000,No Turning-on Behavior,B
488,26.10,45.30,26.55,33.10,1.800,238.000,No Turning-on Behavior,B
473,26.10,45.70,26.04,33.30,2.510,245.000,No Turning-on Behavior,B
480,26.30,45.50,26.16,34.10,2.740,245.000,No Turning-on Behavior,B
471,26.30,45.80,26.90,34.80,2.740,243.000,No Turning-on Behavior,B
468,26.40,46.00,26.94,32.90,3.680,244.000,No Turning-on Behavior,B
465,26.50,45.40,26.84,33.40,4.840,244.000,No Turning-on Behavior,B
499,26.40,45.70,26.27,33.10,7.180,245.000,No Turning-on Behavior,B
472,26.40,44.90,26.30,32.90,7.880,243.000,No Turning-on Behavior,B
423,25.30,46.00,26.14,31.00,4.380,85.000,No Turning-on Behavior,B
431,25.50,44.20,25.48,32.40,4.840,83.000,No Turning-on Behavior,B
429,25.50,42.90,25.66,32.00,4.140,77.000,No Turning-on Behavior,B
436,25.20,63.50,24.18,70.10,2.740,158.000,No Turning-on Behavior,B
448,25.20,63.60,23.82,72.40,3.440,97.000,No Turning-on Behavior,B
462,25.20,64.20,23.98,69.90,1.570,170.000,No Turning-on Behavior,B
476,25.40,63.30,23.92,69.50,3.440,143.000,No Turning-on Behavior,B
466,25.50,63.40,24.46,67.80,2.510,117.000,No Turning-on Behavior,B
483,25.50,64.80,24.95,66.90,2.510,104.000,No Turning-on Behavior,B
481,25.60,64.40,24.91,68.10,2.510,213.000,No Turning-on Behavior,B
490,25.90,62.80,24.58,68.20,2.740,150.000,No Turning-on Behavior,B
490,26.00,63.50,25.08,66.90,3.210,145.000,No Turning-on Behavior,B
483,25.80,64.00,24.80,68.00,2.740,170.000,No Turning-on Behavior,B
493,26.00,63.50,24.98,65.70,2.510,237.000,No Turning-on Behavior,B
493,26.10,62.60,25.69,64.80,2.270,182.000,No Turning-on Behavior,B
506,26.20,62.90,26.79,60.60,2.270,247.000,No Turning-on Behavior,B
496,26.30,62.00,26.40,59.50,4.610,169.000,No Turning-on Behavior,B
515,26.40,62.10,26.33,60.40,4.140,207.000,No Turning-on Behavior,B
500,26.40,61.70,26.34,60.60,2.970,172.000,No Turning-on Behavior,B
482,26.40,60.80,26.38,57.40,3.440,168.000,No Turning-on Behavior,B
469,26.30,60.00,26.24,56.20,3.910,134.000,No Turning-on Behavior,B
470,26.30,59.70,25.83,59.10,4.610,161.000,No Turning-on Behavior,B
486,26.50,59.60,26.47,56.90,2.740,229.000,No Turning-on Behavior,B
466,26.50,59.50,27.74,53.10,4.140,227.000,No Turning-on Behavior,B
495,26.60,58.90,28.00,51.40,3.440,194.000,No Turning-on Behavior,B
472,26.50,57.70,26.16,53.20,4.380,132.000,No Turning-on Behavior,B
465,26.50,57.70,26.14,55.40,3.680,141.000,No Turning-on Behavior,B
458,26.40,58.40,25.97,56.90,2.510,96.000,No Turning-on Behavior,B
448,26.50,59.10,25.47,61.30,3.910,143.000,No Turning-on Behavior,B
460,26.70,59.30,25.97,60.30,2.970,159.000,No Turning-on Behavior,B
498,26.80,59.30,26.71,57.10,2.040,197.000,No Turning-on Behavior,B
477,26.80,59.10,26.65,56.10,2.510,144.000,No Turning-on Behavior,B
448,26.80,59.20,26.17,57.70,3.210,145.000,No Turning-on Behavior,B
456,26.80,59.40,26.62,56.90,3.210,164.000,No Turning-on Behavior,B
479,26.90,59.30,27.27,54.80,3.210,170.000,No Turning-on Behavior,B
471,26.80,59.20,26.96,55.30,4.610,213.000,No Turning-on Behavior,B
475,26.90,58.80,26.83,55.30,5.080,166.000,No Turning-on Behavior,B
482,27.00,58.80,27.24,54.00,19.340,221.000,No Turning-on Behavior,B
485,27.10,58.50,27.21,53.60,3.440,144.000,No Turning-on Behavior,B
434,25.90,60.80,29.32,50.80,771.540,238.000,No Turning-on Behavior,B
429,26.20,60.20,29.42,49.90,783.940,242.000,No Turning-on Behavior,B
