CO2 [ppm],Temperature_Indoor [C],Relative_Humidity_Indoor [%],Temperature_Outdoor [C],Relative_Humidity_Outdoor [%],Solar_Radiation [w/m2],Southward_Vertical_Irradiance [w/m2],Class,Room_ID
562,25.90,28.80,26.37,11.20,3.210,109.000,No Turning-off Behavior,B
554,26.00,29.70,26.41,11.80,3.440,149.000,No Turning-off Behavior,B
591,26.00,30.00,26.82,13.00,5.550,176.000,No Turning-off Behavior,B
587,26.10,31.60,26.63,12.70,4.380,170.000,No Turning-off Behavior,B
578,26.00,31.80,26.34,14.00,3.680,148.000,No Turning-off Behavior,B
559,26.00,31.60,26.16,15.50,3.680,121.000,No Turning-off Behavior,B
541,26.00,31.40,25.91,15.50,2.740,91.000,No Turning-off Behavior,B
551,26.00,31.00,25.46,16.10,2.740,47.000,No Turning-off Behavior,B
535,25.90,30.20,25.24,15.50,2.510,42.000,No Turning-off Behavior,B
527,25.90,29.80,24.75,18.30,2.510,48.000,No Turning-off Behavior,B
523,25.90,31.30,24.72,20.60,1.800,60.000,No Turning-off Behavior,B
571,26.00,31.90,24.58,19.70,1.800,40.000,No Turning-off Behavior,B
556,26.00,31.80,24.50,21.10,1.800,28.000,No Turning-off Behavior,B
561,26.00,32.60,24.32,20.70,1.570,19.000,No Turning-off Behavior,B
563,25.90,32.40,24.22,21.90,1.570,13.000,No Turning-off Behavior,B
518,25.80,32.50,23.60,29.00,3.680,21.000,No Turning-off Behavior,B
499,25.70,32.60,23.04,30.90,1.340,31.000,No Turning-off Behavior,B
481,24.50,61.20,18.53,100.00,1.800,32.000,No Turning-off Behavior,B
471,24.50,62.30,18.65,100.00,2.040,62.000,No Turning-off Behavior,B
472,24.50,63.70,18.79,100.00,2.510,87.000,No Turning-off Behavior,B
481,24.50,64.20,19.29,100.00,3.210,138.000,No Turning-off Behavior,B
472,24.70,64.50,19.64,100.00,3.680,141.000,No Turning-off Behavior,B
483,24.70,65.80,20.02,99.80,3.210,132.000,No Turning-off Behavior,B
473,24.70,66.80,20.45,99.50,2.040,51.000,No Turning-off Behavior,B
474,24.80,65.80,20.54,98.90,2.510,47.000,No Turning-off Behavior,B
473,24.90,66.50,20.73,98.20,2.270,74.000,No Turning-off Behavior,B
461,24.90,67.00,20.88,97.50,2.270,77.000,No Turning-off Behavior,B
458,25.10,65.40,21.07,97.00,2.040,61.000,No Turning-off Behavior,B
439,24.80,69.40,21.83,91.40,2.040,49.000,No Turning-off Behavior,B
437,25.10,67.70,21.85,90.90,1.800,35.000,No Turning-off Behavior,B
434,25.00,68.20,21.80,90.90,3.680,31.000,No Turning-off Behavior,B
440,25.10,67.10,21.69,91.80,1.570,18.000,No Turning-off Behavior,B
451,24.90,69.40,21.70,92.40,2.040,30.000,No Turning-off Behavior,B
454,25.10,68.70,21.57,94.40,1.800,36.000,No Turning-off Behavior,B
461,25.40,67.90,21.60,95.00,1.800,40.000,No Turning-off Behavior,B
468,25.50,67.60,21.70,95.20,1.570,44.000,No Turning-off Behavior,B
467,25.60,66.40,21.65,95.80,2.270,46.000,No Turning-off Behavior,B
469,25.60,66.60,21.54,95.80,2.270,26.000,No Turning-off Behavior,B
459,25.30,68.40,21.63,95.80,2.040,39.000,No Turning-off Behavior,B
467,25.50,67.40,21.55,95.50,2.270,44.000,No Turning-off Behavior,B
463,25.50,67.30,21.66,95.20,1.800,40.000,No Turning-off Behavior,B
483,25.60,66.40,21.65,95.00,2.270,31.000,No Turning-off Behavior,B
483,25.50,68.10,21.74,95.00,1.800,31.000,No Turning-off Behavior,B
489,25.50,67.80,21.71,95.10,1.800,35.000,No Turning-off Behavior,B
502,25.50,67.90,21.90,94.90,2.270,51.000,No Turning-off Behavior,B
517,25.60,67.30,21.89,94.40,2.270,61.000,No Turning-off Behavior,B
516,25.50,69.20,22.08,93.80,2.040,65.000,No Turning-off Behavior,B
496,25.10,71.50,22.30,93.40,2.270,58.000,No Turning-off Behavior,B
500,25.00,72.10,22.33,92.90,2.270,57.000,No Turning-off Behavior,B
507,25.10,71.50,22.44,92.40,2.270,67.000,No Turning-off Behavior,B
554,25.80,68.00,22.45,91.40,2.040,79.000,No Turning-off Behavior,B
614,26.00,66.50,22.49,89.70,1.570,36.000,No Turning-off Behavior,B
621,26.10,66.10,22.60,87.90,2.040,48.000,No Turning-off Behavior,B
632,26.20,65.60,22.75,87.70,1.800,64.000,No Turning-off Behavior,B
624,26.20,65.20,22.93,87.00,3.440,111.000,No Turning-off Behavior,B
633,26.30,64.80,23.40,85.60,2.270,103.000,No Turning-off Behavior,B
637,26.30,64.60,23.25,84.30,2.270,59.000,No Turning-off Behavior,B
648,26.30,64.50,23.12,83.70,2.040,22.000,No Turning-off Behavior,B
638,26.30,64.40,23.08,83.70,1.800,15.000,No Turning-off Behavior,B
620,26.30,64.40,23.01,83.80,1.570,9.000,No Turning-off Behavior,B
612,26.30,64.30,22.91,85.20,2.270,6.000,No Turning-off Behavior,B
583,26.10,65.10,22.05,91.30,2.510,13.000,No Turning-off Behavior,B
579,26.20,64.80,21.93,94.10,1.340,11.000,No Turning-off Behavior,B
563,26.20,64.60,21.55,95.90,1.340,11.000,No Turning-off Behavior,B
558,26.20,64.30,21.38,96.70,2.040,4.000,No Turning-off Behavior,B
526,25.50,72.30,23.49,89.90,2.510,88.000,No Turning-off Behavior,B
518,25.50,74.40,23.97,87.90,1.340,121.000,No Turning-off Behavior,B
496,25.40,73.00,24.11,86.40,2.970,110.000,No Turning-off Behavior,B
514,25.50,74.50,24.58,84.20,2.270,125.000,No Turning-off Behavior,B
513,25.70,72.30,24.85,83.40,3.210,168.000,No Turning-off Behavior,B
503,25.90,72.10,25.33,79.40,3.680,180.000,No Turning-off Behavior,B
521,25.50,68.00,25.83,76.60,2.970,243.000,No Turning-off Behavior,B
493,25.70,71.50,26.32,71.50,3.910,179.000,No Turning-off Behavior,B
478,25.90,71.90,27.09,69.80,2.740,176.000,No Turning-off Behavior,B
504,25.70,66.80,27.28,67.80,2.970,115.000,No Turning-off Behavior,B
496,25.60,67.80,26.62,69.60,3.210,104.000,No Turning-off Behavior,B
467,25.50,65.90,26.66,69.10,2.740,104.000,No Turning-off Behavior,B
531,25.20,71.20,26.82,69.70,2.740,96.000,No Turning-off Behavior,B
528,25.60,71.90,26.82,69.60,2.970,105.000,No Turning-off Behavior,B
477,25.90,68.10,26.70,71.10,2.970,103.000,No Turning-off Behavior,B
464,25.50,69.30,26.43,71.90,2.970,90.000,No Turning-off Behavior,B
469,25.20,67.60,26.72,71.10,2.040,105.000,No Turning-off Behavior,B
468,25.20,67.90,26.87,69.60,2.510,100.000,No Turning-off Behavior,B
457,25.00,67.30,27.13,69.80,2.740,105.000,No Turning-off Behavior,B
448,25.00,70.40,27.64,67.10,2.740,117.000,No Turning-off Behavior,B
445,25.00,66.80,27.53,66.10,2.740,133.000,No Turning-off Behavior,B
446,24.80,65.80,27.55,66.10,3.680,120.000,No Turning-off Behavior,B
455,24.70,66.20,27.69,64.70,3.210,126.000,No Turning-off Behavior,B
453,25.00,67.00,27.86,63.70,3.680,117.000,No Turning-off Behavior,B
465,24.70,66.70,27.97,61.70,3.910,124.000,No Turning-off Behavior,B
492,24.90,66.60,27.95,63.50,3.210,119.000,No Turning-off Behavior,B
513,24.50,66.60,28.36,63.00,3.440,102.000,No Turning-off Behavior,B
515,24.60,66.50,28.16,62.90,2.970,103.000,No Turning-off Behavior,B
539,24.60,66.40,28.36,62.40,2.510,84.000,No Turning-off Behavior,B
540,24.70,66.40,27.94,62.10,2.740,82.000,No Turning-off Behavior,B
486,24.70,67.80,27.87,61.60,2.040,67.000,No Turning-off Behavior,B
487,24.50,66.10,27.53,63.70,2.740,64.000,No Turning-off Behavior,B
508,24.40,69.00,27.56,64.10,2.040,68.000,No Turning-off Behavior,B
523,24.30,65.80,27.25,65.90,3.210,79.000,No Turning-off Behavior,B
546,24.80,71.90,27.86,64.50,2.270,74.000,No Turning-off Behavior,B
546,24.70,67.30,27.51,65.30,2.740,70.000,No Turning-off Behavior,B
573,24.50,66.90,27.62,66.50,2.040,68.000,No Turning-off Behavior,B
576,24.40,66.70,27.92,63.20,2.270,70.000,No Turning-off Behavior,B
604,24.40,65.80,27.93,64.60,2.270,53.000,No Turning-off Behavior,B
600,24.50,70.50,27.63,64.00,2.270,43.000,No Turning-off Behavior,B
626,24.60,67.30,27.48,66.60,2.510,41.000,No Turning-off Behavior,B
631,24.40,68.80,27.28,68.20,2.740,43.000,No Turning-off Behavior,B
637,24.70,70.10,27.02,67.20,2.040,35.000,No Turning-off Behavior,B
667,24.30,65.40,26.95,64.50,2.510,36.000,No Turning-off Behavior,B
485,25.40,72.20,25.08,80.40,3.210,106.000,No Turning-off Behavior,B
493,25.40,73.70,25.23,80.50,2.510,100.000,No Turning-off Behavior,B
488,25.50,74.30,25.67,79.40,2.510,124.000,No Turning-off Behavior,B
521,25.90,71.20,25.71,79.00,2.740,157.000,No Turning-off Behavior,B
491,25.90,72.90,26.16,76.90,2.740,136.000,No Turning-off Behavior,B
512,26.10,71.30,26.02,77.60,2.740,92.000,No Turning-off Behavior,B
510,26.20,71.10,26.07,75.50,2.740,92.000,No Turning-off Behavior,B
539,26.30,70.50,26.21,74.80,2.510,77.000,No Turning-off Behavior,B
488,26.20,71.30,26.31,74.10,2.270,68.000,No Turning-off Behavior,B
457,26.10,71.60,26.19,74.40,2.270,64.000,No Turning-off Behavior,B
471,26.20,71.60,26.17,74.00,2.510,67.000,No Turning-off Behavior,B
470,26.20,71.20,25.89,75.50,2.510,57.000,No Turning-off Behavior,B
474,26.20,73.10,26.16,74.30,2.270,49.000,No Turning-off Behavior,B
480,26.30,71.70,26.21,72.40,1.800,62.000,No Turning-off Behavior,B
484,26.40,70.00,26.57,70.80,2.270,75.000,No Turning-off Behavior,B
479,26.40,68.80,26.56,69.00,2.740,77.000,No Turning-off Behavior,B
511,26.50,69.00,26.57,68.70,2.740,90.000,No Turning-off Behavior,B
531,26.70,68.60,27.25,67.50,2.970,139.000,No Turning-off Behavior,B
559,26.80,68.30,26.97,69.10,2.740,132.000,No Turning-off Behavior,B
554,26.90,68.00,27.53,66.30,2.510,98.000,No Turning-off Behavior,B
548,26.90,67.80,27.42,66.10,2.970,81.000,No Turning-off Behavior,B
534,26.90,67.70,27.43,65.50,2.510,85.000,No Turning-off Behavior,B
523,26.90,67.10,27.39,65.50,2.970,106.000,No Turning-off Behavior,B
510,26.80,64.30,27.66,64.70,3.680,139.000,No Turning-off Behavior,B
535,26.80,63.80,27.64,63.90,3.210,141.000,No Turning-off Behavior,B
564,26.80,64.30,27.71,60.40,3.210,135.000,No Turning-off Behavior,B
533,27.00,65.60,27.97,62.30,3.440,80.000,No Turning-off Behavior,B
537,26.70,64.30,28.03,63.80,2.970,95.000,No Turning-off Behavior,B
564,26.80,66.50,27.78,64.30,2.510,68.000,No Turning-off Behavior,B
525,26.80,66.00,27.83,64.00,2.740,74.000,No Turning-off Behavior,B
543,26.90,67.00,27.92,63.50,2.510,109.000,No Turning-off Behavior,B
516,26.90,66.90,28.08,63.40,2.510,69.000,No Turning-off Behavior,B
539,26.90,65.90,27.94,62.70,4.140,102.000,No Turning-off Behavior,B
549,27.00,66.50,27.98,63.80,4.380,119.000,No Turning-off Behavior,B
542,27.00,68.60,27.29,68.60,3.440,85.000,No Turning-off Behavior,B
500,27.00,68.60,27.41,67.60,3.440,108.000,No Turning-off Behavior,B
501,27.00,68.80,27.33,68.20,3.210,83.000,No Turning-off Behavior,B
494,27.00,68.80,27.27,69.10,2.740,80.000,No Turning-off Behavior,B
539,27.00,67.90,27.44,69.70,2.270,82.000,No Turning-off Behavior,B
509,27.10,68.20,27.86,67.70,2.970,112.000,No Turning-off Behavior,B
560,27.10,67.10,28.07,66.70,3.910,134.000,No Turning-off Behavior,B
554,27.20,67.60,27.78,67.90,3.210,86.000,No Turning-off Behavior,B
543,27.10,67.80,27.78,67.70,2.510,53.000,No Turning-off Behavior,B
546,26.90,65.90,27.53,69.00,3.680,48.000,No Turning-off Behavior,B
554,26.90,66.60,27.25,69.10,2.270,34.000,No Turning-off Behavior,B
443,24.10,68.00,20.03,85.60,2.270,19.000,No Turning-off Behavior,B
438,24.00,66.50,19.82,84.70,2.270,29.000,No Turning-off Behavior,B
435,23.90,67.20,19.54,86.00,2.740,84.000,No Turning-off Behavior,B
438,24.10,67.30,19.79,84.60,2.270,73.000,No Turning-off Behavior,B
431,24.10,67.00,19.82,82.80,2.970,86.000,No Turning-off Behavior,B
448,24.80,65.10,20.12,82.00,3.680,159.000,No Turning-off Behavior,B
448,25.20,64.20,20.24,78.30,4.140,140.000,No Turning-off Behavior,B
442,25.40,63.20,20.50,76.10,3.910,127.000,No Turning-off Behavior,B
463,25.50,62.00,20.71,76.80,3.210,105.000,No Turning-off Behavior,B
454,25.50,62.00,20.68,77.40,2.970,98.000,No Turning-off Behavior,B
466,25.60,62.10,20.73,75.40,2.970,76.000,No Turning-off Behavior,B
469,25.80,60.10,21.18,73.50,2.270,96.000,No Turning-off Behavior,B
460,25.90,60.20,21.31,73.70,2.510,115.000,No Turning-off Behavior,B
462,26.00,60.30,21.19,72.80,2.510,126.000,No Turning-off Behavior,B
457,26.20,60.20,21.66,73.00,3.440,310.000,No Turning-off Behavior,B
464,26.30,60.00,21.96,71.70,3.910,283.000,No Turning-off Behavior,B
494,26.40,59.90,22.64,67.50,4.140,253.000,No Turning-off Behavior,B
479,26.40,59.30,23.25,66.70,3.440,184.000,No Turning-off Behavior,B
487,26.40,59.80,22.44,67.00,3.910,136.000,No Turning-off Behavior,B
547,25.00,58.10,23.57,66.60,3.210,170.000,No Turning-off Behavior,B
530,24.60,59.50,22.90,66.10,4.840,158.000,No Turning-off Behavior,B
544,24.50,60.60,23.44,66.00,2.510,114.000,No Turning-off Behavior,B
548,24.40,61.00,23.32,66.70,2.970,98.000,No Turning-off Behavior,B
546,24.30,60.10,23.14,68.40,2.740,118.000,No Turning-off Behavior,B
569,24.00,60.20,22.68,70.60,3.910,109.000,No Turning-off Behavior,B
553,23.90,60.00,22.72,70.40,3.210,99.000,No Turning-off Behavior,B
551,23.70,61.20,22.56,71.00,2.970,85.000,No Turning-off Behavior,B
556,24.50,61.80,22.48,73.10,2.970,86.000,No Turning-off Behavior,B
584,25.10,61.90,22.21,74.40,3.910,113.000,No Turning-off Behavior,B
539,25.30,61.80,22.58,74.90,2.970,118.000,No Turning-off Behavior,B
535,25.50,61.50,22.24,73.60,3.210,104.000,No Turning-off Behavior,B
501,25.50,61.80,22.31,74.10,2.740,87.000,No Turning-off Behavior,B
485,25.50,62.20,22.35,73.50,2.270,75.000,No Turning-off Behavior,B
493,25.50,61.80,22.62,73.50,2.510,81.000,No Turning-off Behavior,B
497,25.60,61.30,22.47,71.40,2.270,87.000,No Turning-off Behavior,B
482,25.20,61.80,22.70,71.20,2.040,58.000,No Turning-off Behavior,B
443,24.60,63.80,22.40,72.90,2.510,67.000,No Turning-off Behavior,B
478,25.30,62.30,22.24,73.80,2.040,60.000,No Turning-off Behavior,B
474,25.50,61.90,22.03,74.00,2.270,53.000,No Turning-off Behavior,B
449,25.20,64.30,24.49,74.90,10.920,140.000,No Turning-off Behavior,B
449,25.10,63.70,25.29,71.10,213.180,173.000,No Turning-off Behavior,B
455,25.10,63.60,25.42,68.30,9.520,122.000,No Turning-off Behavior,B
476,25.00,63.10,25.06,67.90,41.320,111.000,No Turning-off Behavior,B
493,24.90,63.00,25.32,68.80,18.410,123.000,No Turning-off Behavior,B
509,24.90,63.40,25.58,67.30,233.520,172.000,No Turning-off Behavior,B
521,24.90,64.20,26.65,65.20,277.710,203.000,No Turning-off Behavior,B
516,25.00,63.80,26.55,59.60,27.760,241.000,No Turning-off Behavior,B
531,25.00,63.30,26.84,58.90,7.180,177.000,No Turning-off Behavior,B
505,25.20,62.80,27.01,57.70,4.610,143.000,No Turning-off Behavior,B
510,25.10,63.20,26.36,60.70,3.910,95.000,No Turning-off Behavior,B
491,25.10,63.00,26.25,61.20,2.970,97.000,No Turning-off Behavior,B
514,25.00,62.80,26.62,60.60,2.270,115.000,No Turning-off Behavior,B
517,25.00,63.00,26.68,61.30,6.010,155.000,No Turning-off Behavior,B
508,25.00,63.00,26.46,60.30,3.680,157.000,No Turning-off Behavior,B
517,25.00,63.00,26.80,59.40,5.080,190.000,No Turning-off Behavior,B
492,24.90,62.80,27.41,55.80,4.380,193.000,No Turning-off Behavior,B
498,24.90,62.30,27.38,53.90,11.390,208.000,No Turning-off Behavior,B
507,25.00,61.90,27.22,53.30,4.380,180.000,No Turning-off Behavior,B
499,24.90,61.60,27.14,56.20,4.140,201.000,No Turning-off Behavior,B
500,24.90,61.60,27.67,54.20,174.130,274.000,No Turning-off Behavior,B
480,25.00,62.50,27.59,54.80,114.740,291.000,No Turning-off Behavior,B
503,25.90,61.10,28.00,53.40,39.450,241.000,No Turning-off Behavior,B
473,26.30,60.90,27.87,52.50,197.510,326.000,No Turning-off Behavior,B
457,26.50,60.10,28.12,50.80,22.150,219.000,No Turning-off Behavior,B
453,26.60,59.90,28.91,48.50,620.500,334.000,No Turning-off Behavior,B
582,27.00,59.70,28.56,40.90,5.310,207.000,No Turning-off Behavior,B
606,27.10,59.10,28.45,39.70,6.250,193.000,No Turning-off Behavior,B
614,26.60,58.50,28.78,34.20,17.000,205.000,No Turning-off Behavior,B
628,25.80,58.70,28.90,31.40,12.790,212.000,No Turning-off Behavior,B
588,25.50,58.30,28.42,38.20,29.630,226.000,No Turning-off Behavior,B
555,25.30,57.80,28.20,43.20,8.820,223.000,No Turning-off Behavior,B
443,25.60,67.20,22.97,80.80,11.630,102.000,No Turning-off Behavior,B
444,25.60,66.30,23.47,80.20,5.780,105.000,No Turning-off Behavior,B
464,25.60,65.80,23.65,78.90,15.600,148.000,No Turning-off Behavior,B
495,25.60,66.10,24.00,78.60,586.120,156.000,No Turning-off Behavior,B
478,25.70,66.40,24.26,75.80,14.200,144.000,No Turning-off Behavior,B
490,25.80,65.30,24.86,72.40,688.300,165.000,No Turning-off Behavior,B
492,25.90,64.90,24.63,72.80,390.180,165.000,No Turning-off Behavior,B
479,26.00,65.90,24.95,73.30,18.640,168.000,No Turning-off Behavior,B
462,26.00,64.80,24.81,67.40,730.160,171.000,No Turning-off Behavior,B
446,26.00,64.40,24.77,70.30,28.230,171.000,No Turning-off Behavior,B
461,26.10,63.80,24.68,69.80,5.780,161.000,No Turning-off Behavior,B
490,26.20,63.00,25.12,66.00,758.920,203.000,No Turning-off Behavior,B
477,26.20,62.50,25.54,64.40,17.240,194.000,No Turning-off Behavior,B
464,26.20,62.40,25.56,66.30,105.150,163.000,No Turning-off Behavior,B
447,26.30,62.50,25.31,63.50,598.980,214.000,No Turning-off Behavior,B
435,26.30,62.30,25.86,64.10,458.690,216.000,No Turning-off Behavior,B
448,26.50,62.20,26.00,62.60,739.040,230.000,No Turning-off Behavior,B
506,26.60,62.00,26.23,61.10,16.540,216.000,No Turning-off Behavior,B
495,26.70,61.20,26.67,58.40,752.140,227.000,No Turning-off Behavior,B
468,26.70,60.90,26.60,59.00,757.520,241.000,No Turning-off Behavior,B
496,26.90,60.70,27.49,54.60,12.790,242.000,No Turning-off Behavior,B
479,26.90,60.50,27.71,54.60,696.720,221.000,No Turning-off Behavior,B
439,26.90,60.10,27.34,54.70,777.860,233.000,No Turning-off Behavior,B
463,26.90,59.40,27.30,54.50,14.660,236.000,No Turning-off Behavior,B
450,26.90,59.20,27.84,53.70,762.430,241.000,No Turning-off Behavior,B
488,27.20,58.80,27.75,52.50,794.690,250.000,No Turning-off Behavior,B
474,27.20,58.60,28.01,50.80,758.450,242.000,No Turning-off Behavior,B
449,27.20,57.90,28.39,50.30,779.960,238.000,No Turning-off Behavior,B
457,27.20,58.20,28.77,46.90,396.500,238.000,No Turning-off Behavior,B
471,27.30,57.80,28.77,49.10,612.780,217.000,No Turning-off Behavior,B
448,27.30,57.20,28.66,48.90,492.130,176.000,No Turning-off Behavior,B
451,27.30,57.20,28.85,46.20,227.910,208.000,No Turning-off Behavior,B
453,27.30,57.10,28.48,47.30,761.260,193.000,No Turning-off Behavior,B
477,27.30,57.00,29.32,47.70,736.940,170.000,No Turning-off Behavior,B
449,27.40,56.60,29.39,44.10,726.890,156.000,No Turning-off Behavior,B
439,27.40,56.20,29.44,43.80,786.510,137.000,No Turning-off Behavior,B
448,27.50,55.90,28.94,44.10,234.690,134.000,No Turning-off Behavior,B
427,27.40,54.50,28.88,42.80,806.150,126.000,No Turning-off Behavior,B
446,27.50,54.20,28.69,43.80,695.090,123.000,No Turning-off Behavior,B
466,27.50,54.50,28.78,46.20,270.230,121.000,No Turning-off Behavior,B
447,27.50,55.10,29.53,43.60,775.050,112.000,No Turning-off Behavior,B
453,27.50,55.00,28.68,48.10,80.130,120.000,No Turning-off Behavior,B
441,27.60,55.80,29.05,47.00,770.140,112.000,No Turning-off Behavior,B
442,27.60,55.60,28.59,48.40,534.220,103.000,No Turning-off Behavior,B
473,27.60,56.10,28.78,47.80,327.280,114.000,No Turning-off Behavior,B
491,27.60,56.10,29.00,49.80,680.820,107.000,No Turning-off Behavior,B
474,27.60,56.50,28.40,53.20,337.570,110.000,No Turning-off Behavior,B
432,27.50,57.40,28.27,53.20,283.790,106.000,No Turning-off Behavior,B
456,27.70,57.80,28.67,52.90,673.570,101.000,No Turning-off Behavior,B
462,27.60,58.20,28.35,54.50,179.980,96.000,No Turning-off Behavior,B
455,27.60,58.70,27.75,56.40,632.890,91.000,No Turning-off Behavior,B
470,27.50,58.90,27.29,58.00,606.230,88.000,No Turning-off Behavior,B
446,27.50,59.10,27.17,57.80,416.600,82.000,No Turning-off Behavior,B
442,27.50,59.40,27.34,56.50,591.270,77.000,No Turning-off Behavior,B
442,27.50,59.20,26.80,58.70,320.040,73.000,No Turning-off Behavior,B
421,25.50,65.40,23.07,77.60,2.970,84.000,No Turning-off Behavior,B
465,25.20,66.70,22.97,77.70,2.510,68.000,No Turning-off Behavior,B
458,25.40,66.50,23.14,78.20,1.800,75.000,No Turning-off Behavior,B
451,25.30,67.10,23.52,77.50,1.570,91.000,No Turning-off Behavior,B
537,26.30,65.80,23.70,84.70,2.270,43.000,No Turning-off Behavior,B
491,26.30,67.00,23.52,85.90,1.800,40.000,No Turning-off Behavior,B
454,26.20,69.20,23.59,87.10,2.040,37.000,No Turning-off Behavior,B
458,25.90,71.10,23.52,87.70,2.270,31.000,No Turning-off Behavior,B
441,25.90,77.50,24.56,100.00,3.210,108.000,No Turning-off Behavior,B
448,26.00,78.70,24.85,100.00,2.740,124.000,No Turning-off Behavior,B
481,26.10,75.20,25.11,99.70,2.970,128.000,No Turning-off Behavior,B
502,26.20,75.30,25.61,98.40,16.070,164.000,No Turning-off Behavior,B
485,26.40,76.50,25.99,95.90,61.660,184.000,No Turning-off Behavior,B
496,26.60,77.50,26.77,93.90,18.170,169.000,No Turning-off Behavior,B
