Temperature_Indoor [C],Relative_Humidity_Indoor [%],Indoor_Illumination [LUX],Temperature_Outdoor [C],Relative_Humidity_Outdoor [%],Solar_Radiation [w/m2],Southward_Vertical_Irradiance [w/m2],Shading_Status_last,Class,Room_ID
25.80,53.40,257,23.50,50.10,2.970,0.000,1,Rolling Down,C
25.60,53.80,213,23.32,51.40,2.740,0.000,1,Rolling Down,C
25.70,53.20,190,23.15,51.70,2.740,0.000,1,Rolling Down,C
26.10,51.80,184,23.18,52.20,2.740,0.000,1,Rolling Down,C
26.30,51.70,178,22.95,53.20,2.040,0.000,1,Rolling Down,C
23.60,40.50,187,15.77,51.30,1.570,0.000,0.5,Rolling Down,C
23.90,40.60,244,16.02,50.90,1.800,0.000,0.5,Rolling Down,C
23.90,40.10,421,16.52,50.00,11.630,0.000,0.5,Rolling Down,C
23.90,40.80,641,16.94,48.30,305.770,0.000,0.5,Rolling Down,C
23.80,40.30,517,17.01,47.80,13.030,0.000,0.5,Rolling Down,C
24.00,40.50,862,17.38,46.70,500.080,0.000,0.5,Rolling Down,C
24.00,40.60,1086,18.04,42.50,361.420,0.000,0.5,Rolling Down,C
24.20,40.20,1062,18.83,39.60,591.030,0.000,0.5,Rolling Down,C
24.30,39.50,1201,18.80,39.60,635.930,0.000,0.5,Rolling Down,C
24.20,39.00,1320,18.82,39.50,17.470,0.000,0.5,Rolling Down,C
24.30,39.00,1336,18.68,42.50,635.690,0.000,0.5,Rolling Down,C
24.50,39.20,1562,19.45,39.80,17.940,0.000,0.5,Rolling Down,C
24.70,39.00,1653,19.80,37.40,713.560,0.000,0.5,Rolling Down,C
24.70,37.70,1639,19.67,36.00,55.580,0.000,0.5,Rolling Down,C
24.60,38.30,1628,20.17,35.70,764.300,0.000,0.5,Rolling Down,C
24.90,37.10,1630,19.99,36.70,748.400,0.000,0.5,Rolling Down,C
25.00,37.50,1622,21.03,34.70,762.430,0.000,0.5,Rolling Down,C
24.90,37.30,1588,20.37,35.00,772.010,0.000,0.5,Rolling Down,C
25.10,36.90,1534,21.25,32.40,20.280,0.000,0.5,Rolling Down,C
25.10,36.80,1312,20.70,34.40,718.000,0.000,0.5,Rolling Down,C
25.40,36.70,1389,20.56,33.40,713.790,0.000,0.5,Rolling Down,C
25.90,36.10,1472,21.79,31.50,755.640,0.000,0.5,Rolling Down,C
26.20,35.90,1354,21.16,33.50,641.310,0.000,0.5,Rolling Down,C
26.20,35.90,1283,20.67,33.70,15.370,0.000,0.5,Rolling Down,C
26.40,36.00,1388,21.67,31.80,710.050,0.000,0.5,Rolling Down,C
26.50,35.80,2000,21.58,32.10,720.100,0.000,0.5,Rolling Down,C
26.40,35.80,2000,21.50,33.70,718.940,0.000,1,Rolling Down,C
26.70,35.40,2000,21.87,32.50,718.000,0.000,1,Rolling Down,C
26.80,36.60,1256,21.59,33.30,42.020,0.000,1,Rolling Down,C
26.60,36.90,952,21.31,34.60,5.780,0.000,1,Rolling Down,C
26.50,37.40,951,21.46,34.40,6.480,0.000,1,Rolling Down,C
26.40,37.40,629,20.66,34.40,4.140,0.000,1,Rolling Down,C
26.30,37.60,584,20.65,33.70,3.440,0.000,1,Rolling Down,C
26.30,37.70,806,21.02,32.80,8.590,0.000,1,Rolling Down,C
26.10,37.40,2000,20.91,32.90,82.240,0.000,1,Rolling Down,C
26.00,36.40,2000,22.29,31.80,57.220,0.000,1,Rolling Down,C
26.10,36.50,2000,21.11,33.50,89.250,0.000,1,Rolling Down,C
26.10,36.60,1569,21.26,33.60,9.750,0.000,1,Rolling Down,C
25.30,37.20,667,20.75,35.30,6.010,0.000,1,Rolling Down,C
25.40,36.90,759,20.46,34.80,38.980,0.000,1,Rolling Down,C
25.50,36.50,934,20.88,34.40,5.310,0.000,1,Rolling Down,C
25.40,35.90,1239,20.51,34.70,544.040,0.000,1,Rolling Down,C
25.40,36.60,1103,20.46,34.70,490.960,0.000,1,Rolling Down,C
25.30,36.50,979,20.86,33.40,448.400,0.000,1,Rolling Down,C
25.30,36.90,591,20.87,33.60,9.750,0.000,1,Rolling Down,C
25.40,36.50,375,20.48,34.70,4.610,0.000,1,Rolling Down,C
25.40,37.60,289,20.17,35.80,6.250,0.000,1,Rolling Down,C
25.70,38.50,280,20.04,35.60,5.080,0.000,1,Rolling Down,C
24.70,36.40,215,19.78,37.20,2.510,0.000,1,Rolling Down,C
24.90,36.50,189,19.51,40.80,2.270,0.000,1,Rolling Down,C
25.00,37.40,176,19.40,40.80,2.970,0.000,1,Rolling Down,C
24.80,37.70,163,19.28,41.20,2.040,0.000,1,Rolling Down,C
24.40,38.30,138,19.13,41.40,1.800,0.000,1,Rolling Down,C
25.10,37.90,104,18.90,41.90,1.800,0.000,0.5,Rolling Down,C
25.00,38.10,97,18.75,43.00,1.570,0.000,0.5,Rolling Down,C
23.60,54.50,154,14.51,92.00,1.570,0.000,0.5,Rolling Down,C
23.60,54.50,198,14.73,91.80,1.340,0.000,0.5,Rolling Down,C
23.60,54.70,213,14.95,91.60,1.340,0.000,0.5,Rolling Down,C
23.50,55.00,138,14.98,91.00,1.570,0.000,0.5,Rolling Down,C
23.60,55.40,124,15.00,90.60,1.340,0.000,0.5,Rolling Down,C
23.50,55.50,176,15.02,89.90,1.100,0.000,0.5,Rolling Down,C
23.50,55.60,169,15.13,89.10,1.340,0.000,0.5,Rolling Down,C
23.50,55.70,231,15.42,88.30,1.340,0.000,0.5,Rolling Down,C
23.50,55.70,284,15.56,87.10,1.340,0.000,0.5,Rolling Down,C
23.40,56.40,276,15.63,85.60,2.040,0.000,0.5,Rolling Down,C
23.50,56.10,280,15.88,84.40,1.800,0.000,0.5,Rolling Down,C
23.50,55.80,271,16.19,83.30,1.800,0.000,0.5,Rolling Down,C
23.50,55.60,241,16.37,82.10,2.040,0.000,0.5,Rolling Down,C
23.50,55.80,229,16.32,80.60,2.270,0.000,0.5,Rolling Down,C
23.70,55.20,220,16.39,80.50,2.270,0.000,0.5,Rolling Down,C
23.70,55.00,226,16.49,80.10,2.040,0.000,0.5,Rolling Down,C
24.00,54.60,263,16.51,80.00,2.040,0.000,0.5,Rolling Down,C
24.00,54.50,168,16.44,80.80,2.270,0.000,0.5,Rolling Down,C
24.10,54.30,149,16.11,84.40,2.040,0.000,0.5,Rolling Down,C
24.00,54.50,195,15.93,87.00,1.570,0.000,0.5,Rolling Down,C
23.90,54.90,289,16.05,87.50,1.100,0.000,0.5,Rolling Down,C
24.00,54.60,444,16.43,86.20,4.380,0.000,0.5,Rolling Down,C
24.10,54.30,1077,17.11,83.60,20.740,0.000,0.5,Rolling Down,C
24.30,53.90,1217,18.12,76.60,584.250,0.000,0.5,Rolling Down,C
24.60,53.50,842,18.63,73.00,386.210,0.000,0.5,Rolling Down,C
24.60,53.50,1633,18.91,70.70,32.440,0.000,0.5,Rolling Down,C
24.40,54.00,952,18.96,70.50,7.420,0.000,1,Rolling Down,C
24.50,53.70,1436,18.50,69.40,32.200,0.000,1,Rolling Down,C
24.60,53.50,1762,18.77,68.00,29.630,0.000,1,Rolling Down,C
24.70,53.10,1825,19.73,62.30,31.500,0.000,1,Rolling Down,C
24.80,53.00,823,19.57,64.20,4.380,0.000,1,Rolling Down,C
24.70,53.20,1849,19.52,64.40,106.560,0.000,1,Rolling Down,C
24.60,53.00,1706,19.42,62.70,21.680,0.000,1,Rolling Down,C
24.30,53.20,1075,19.45,63.70,4.610,0.000,1,Rolling Down,C
24.30,53.10,568,19.23,62.20,3.210,0.000,1,Rolling Down,C
24.60,52.60,386,19.23,64.30,2.510,0.000,1,Rolling Down,C
24.60,52.70,578,18.93,62.60,3.440,0.000,1,Rolling Down,C
24.60,52.50,821,19.08,63.30,99.070,0.000,1,Rolling Down,C
24.70,52.30,1635,19.67,60.00,508.730,0.000,1,Rolling Down,C
24.90,51.80,1581,19.94,57.40,63.070,0.000,1,Rolling Down,C
24.90,51.60,509,19.77,57.30,408.890,0.000,1,Rolling Down,C
24.80,51.60,559,19.99,55.40,4.610,0.000,1,Rolling Down,C
24.80,51.10,459,19.53,55.00,3.210,0.000,1,Rolling Down,C
24.70,50.80,366,19.66,56.10,2.740,0.000,1,Rolling Down,C
24.70,51.00,249,19.46,56.60,2.270,0.000,1,Rolling Down,C
24.80,50.90,290,19.27,57.40,2.040,0.000,1,Rolling Down,C
24.70,50.90,350,19.09,55.50,3.910,0.000,1,Rolling Down,C
24.70,50.70,351,19.04,56.20,4.610,0.000,1,Rolling Down,C
24.50,50.00,497,19.34,54.80,187.460,0.000,1,Rolling Down,C
24.30,49.40,219,18.85,56.80,67.740,0.000,0.5,Rolling Down,C
24.30,49.30,196,18.71,57.80,93.700,0.000,0.5,Rolling Down,C
24.50,49.30,145,18.47,59.00,5.780,0.000,0.5,Rolling Down,C
24.50,49.40,118,18.26,60.10,2.040,0.000,0.5,Rolling Down,C
22.50,54.90,341,16.60,75.20,8.350,0.000,0.5,Rolling Down,C
22.60,54.90,361,16.64,75.00,9.990,0.000,0.5,Rolling Down,C
22.60,55.00,502,16.90,74.00,73.820,0.000,0.5,Rolling Down,C
22.90,54.70,366,17.01,73.30,23.780,0.000,0.5,Rolling Down,C
23.00,54.60,438,17.26,73.30,13.730,0.000,0.5,Rolling Down,C
23.10,54.50,917,17.87,72.30,297.120,0.000,0.5,Rolling Down,C
23.10,54.40,923,17.98,69.30,15.830,0.000,0.5,Rolling Down,C
23.20,54.50,970,18.34,67.40,382.230,0.000,0.5,Rolling Down,C
23.40,54.00,1360,19.18,64.50,328.450,0.000,0.5,Rolling Down,C
23.50,53.90,1132,19.64,61.80,403.040,0.000,0.5,Rolling Down,C
23.60,53.70,1115,19.58,60.40,328.450,0.000,0.5,Rolling Down,C
23.70,53.30,942,19.86,58.50,13.960,0.000,0.5,Rolling Down,C
23.90,53.40,364,19.37,61.30,25.650,0.000,0.5,Rolling Down,C
24.00,53.20,1131,19.29,60.40,16.540,0.000,0.5,Rolling Down,C
24.20,52.80,1353,19.78,59.90,524.630,0.000,0.5,Rolling Down,C
24.40,52.50,1328,19.84,56.20,216.450,0.000,0.5,Rolling Down,C
24.60,52.00,1414,19.86,55.80,524.400,0.000,0.5,Rolling Down,C
24.90,51.50,1389,20.62,53.10,383.170,0.000,0.5,Rolling Down,C
25.10,51.30,720,20.46,52.90,13.730,0.000,0.5,Rolling Down,C
25.10,51.60,664,20.29,52.00,9.520,0.000,0.5,Rolling Down,C
25.20,50.90,1238,20.83,50.60,22.610,0.000,0.5,Rolling Down,C
25.30,51.20,1137,20.60,50.80,432.970,0.000,0.5,Rolling Down,C
25.50,50.70,1313,21.16,48.70,114.510,0.000,0.5,Rolling Down,C
25.60,50.70,1263,21.57,46.60,16.770,0.000,0.5,Rolling Down,C
25.80,49.10,1171,21.00,46.60,501.720,0.000,0.5,Rolling Down,C
26.00,48.30,1345,21.91,44.60,473.420,0.000,0.5,Rolling Down,C
26.10,47.40,1381,21.81,41.20,568.350,0.000,0.5,Rolling Down,C
26.20,45.90,2000,21.94,36.00,539.130,0.000,0.5,Rolling Down,C
26.30,45.70,2000,22.13,40.00,50.210,0.000,1,Rolling Down,C
26.30,45.70,639,22.17,40.30,5.310,0.000,1,Rolling Down,C
26.10,45.80,822,21.20,41.80,76.160,0.000,1,Rolling Down,C
26.10,45.30,2000,21.74,40.30,482.070,0.000,1,Rolling Down,C
26.20,45.20,2000,21.61,40.30,348.330,0.000,1,Rolling Down,C
26.00,45.50,2000,21.79,38.00,104.920,0.000,1,Rolling Down,C
25.50,44.00,2000,22.15,35.80,448.170,0.000,1,Rolling Down,C
25.60,43.10,2000,22.31,35.30,83.880,0.000,1,Rolling Down,C
25.60,42.20,1867,22.02,35.70,354.410,0.000,1,Rolling Down,C
25.90,42.40,1871,22.16,35.70,370.780,0.000,1,Rolling Down,C
26.00,42.20,1110,22.44,34.50,18.870,0.000,1,Rolling Down,C
26.00,42.90,1098,22.06,34.20,404.450,0.000,1,Rolling Down,C
26.00,42.50,1307,22.07,34.50,191.200,0.000,1,Rolling Down,C
25.90,42.50,1258,22.24,34.30,355.340,0.000,1,Rolling Down,C
25.90,42.50,1126,22.46,34.10,317.700,0.000,1,Rolling Down,C
25.90,42.20,786,22.05,36.60,6.480,0.000,1,Rolling Down,C
25.80,42.70,538,21.60,39.40,6.010,0.000,1,Rolling Down,C
25.80,43.00,667,21.59,38.50,49.740,0.000,1,Rolling Down,C
25.70,43.70,508,21.29,38.90,134.620,0.000,1,Rolling Down,C
25.70,43.50,401,21.26,39.00,93.230,0.000,1,Rolling Down,C
25.60,43.90,380,21.17,40.00,150.750,0.000,1,Rolling Down,C
25.60,44.40,209,20.90,39.20,11.390,0.000,0.5,Rolling Down,C
25.60,44.80,153,20.70,39.60,22.150,0.000,0.5,Rolling Down,C
25.50,44.60,142,20.52,40.60,2.970,0.000,0.5,Rolling Down,C
25.40,45.00,129,20.30,41.60,3.680,0.000,0.5,Rolling Down,C
25.40,45.10,113,20.06,43.40,2.040,0.000,0.5,Rolling Down,C
23.40,53.60,459,16.51,75.70,160.340,0.000,0.5,Rolling Down,C
23.30,53.90,547,16.69,70.00,208.040,0.000,0.5,Rolling Down,C
23.50,53.60,592,17.07,67.00,13.030,0.000,0.5,Rolling Down,C
23.50,52.60,725,17.37,63.60,245.910,0.000,0.5,Rolling Down,C
23.60,52.00,761,17.82,61.50,14.660,0.000,0.5,Rolling Down,C
23.60,51.30,884,17.90,60.20,302.730,0.000,0.5,Rolling Down,C
23.60,50.60,945,18.23,56.80,225.570,0.000,0.5,Rolling Down,C
23.70,50.10,735,18.29,55.30,335.230,0.000,0.5,Rolling Down,C
23.80,48.80,1055,18.32,53.50,9.990,0.000,0.5,Rolling Down,C
23.60,48.70,713,18.29,52.60,43.890,0.000,0.5,Rolling Down,C
23.70,48.20,1326,18.56,52.10,381.760,0.000,0.5,Rolling Down,C
23.80,47.70,698,18.34,52.20,4.840,0.000,0.5,Rolling Down,C
23.90,47.70,2000,18.96,50.70,393.460,0.000,0.5,Rolling Down,C
23.90,46.70,1704,18.50,50.50,22.850,0.000,1,Rolling Down,C
24.00,46.20,2000,19.32,48.80,466.410,0.000,1,Rolling Down,C
24.00,46.00,2000,19.27,47.20,459.390,0.000,1,Rolling Down,C
24.00,45.80,2000,19.87,46.60,26.360,0.000,1,Rolling Down,C
24.10,45.20,2000,19.74,46.90,444.660,0.000,1,Rolling Down,C
24.40,45.30,2000,20.11,46.60,19.580,0.000,1,Rolling Down,C
24.30,44.90,2000,19.38,45.50,467.580,0.000,1,Rolling Down,C
24.70,44.90,1201,20.20,46.30,428.060,0.000,1,Rolling Down,C
24.80,44.50,1274,20.01,46.80,454.480,0.000,1,Rolling Down,C
24.90,44.50,651,19.63,48.30,3.910,0.000,1,Rolling Down,C
24.90,44.30,1383,20.51,46.40,7.650,0.000,1,Rolling Down,C
25.20,43.90,1736,20.08,47.00,12.790,0.000,1,Rolling Down,C
25.30,43.80,1631,19.54,46.30,424.090,0.000,1,Rolling Down,C
25.40,43.50,811,20.16,46.30,4.380,0.000,1,Rolling Down,C
25.30,43.70,1461,19.91,45.90,327.750,0.000,1,Rolling Down,C
25.20,44.40,541,19.37,46.40,3.680,0.000,1,Rolling Down,C
25.20,44.70,719,19.36,44.60,3.680,0.000,1,Rolling Down,C
25.20,44.40,558,19.47,45.00,3.440,0.000,1,Rolling Down,C
25.30,44.10,757,19.56,43.90,4.140,0.000,1,Rolling Down,C
25.20,43.80,654,19.83,45.00,8.820,0.000,1,Rolling Down,C
24.80,42.60,568,19.19,45.10,3.680,0.000,1,Rolling Down,C
24.90,43.50,679,19.24,44.90,3.910,0.000,1,Rolling Down,C
25.00,43.80,1418,19.60,42.50,115.680,0.000,1,Rolling Down,C
25.10,43.00,649,19.56,40.80,3.910,0.000,1,Rolling Down,C
25.10,42.80,1367,19.78,40.10,184.890,0.000,1,Rolling Down,C
24.90,42.00,2000,20.12,36.90,67.510,0.000,1,Rolling Down,C
24.80,40.90,2000,19.88,40.70,448.640,0.000,1,Rolling Down,C
24.20,41.80,681,19.68,42.30,4.610,0.000,1,Rolling Down,C
24.20,41.80,883,19.09,42.20,323.540,0.000,1,Rolling Down,C
24.10,41.00,869,19.51,40.30,5.780,0.000,1,Rolling Down,C
24.10,41.00,1118,19.30,41.00,90.890,0.000,1,Rolling Down,C
23.80,40.80,945,19.19,40.30,264.390,0.000,1,Rolling Down,C
23.90,41.00,731,19.32,41.70,40.390,0.000,1,Rolling Down,C
23.90,40.20,532,18.86,41.30,4.610,0.000,1,Rolling Down,C
23.90,40.80,493,18.55,42.40,169.450,0.000,1,Rolling Down,C
23.70,40.70,394,18.45,42.50,106.790,0.000,1,Rolling Down,C
23.80,40.50,420,18.16,42.30,118.480,0.000,1,Rolling Down,C
24.10,40.40,384,18.19,41.20,119.420,0.000,1,Rolling Down,C
24.50,40.40,238,17.76,42.50,148.410,0.000,0.5,Rolling Down,C
24.50,40.50,192,17.54,42.10,94.400,0.000,0.5,Rolling Down,C
24.50,40.80,129,17.24,41.60,3.680,0.000,0.5,Rolling Down,C
24.50,40.70,114,17.11,42.00,1.800,0.000,0.5,Rolling Down,C
22.40,65.50,172,16.23,100.00,1.570,0.000,1,Rolling Down,C
22.50,65.70,142,16.28,100.00,1.340,0.000,0.3,Rolling Down,C
22.60,66.00,142,16.34,100.00,1.570,0.000,0.3,Rolling Down,C
22.70,65.80,137,16.36,100.00,1.800,0.000,0.3,Rolling Down,C
22.70,65.40,152,16.26,100.00,1.800,0.000,0.3,Rolling Down,C
22.70,65.80,160,16.41,100.00,1.570,0.000,0.3,Rolling Down,C
22.60,66.00,152,16.45,100.00,1.800,0.000,0.3,Rolling Down,C
22.70,65.90,160,16.51,100.00,1.800,0.000,0.3,Rolling Down,C
22.70,65.90,156,16.55,100.00,2.040,0.000,0.3,Rolling Down,C
22.80,66.00,166,16.57,100.00,1.800,0.000,0.3,Rolling Down,C
22.70,66.30,138,16.48,100.00,1.340,0.000,0.3,Rolling Down,C
22.80,66.20,148,16.46,100.00,1.570,0.000,0.3,Rolling Down,C
22.80,66.20,165,16.58,100.00,1.570,0.000,0.3,Rolling Down,C
22.90,66.10,160,16.64,100.00,1.800,0.000,0.3,Rolling Down,C
22.80,67.10,166,16.56,100.00,1.800,0.000,0.3,Rolling Down,C
23.00,66.50,153,16.83,100.00,1.340,0.000,0.3,Rolling Down,C
23.20,65.70,162,16.56,99.90,1.570,0.000,0.3,Rolling Down,C
23.10,65.50,172,16.77,99.80,2.040,0.000,0.3,Rolling Down,C
23.00,65.70,196,16.79,99.60,1.570,0.000,0.3,Rolling Down,C
23.00,65.90,168,16.94,99.60,1.800,0.000,0.3,Rolling Down,C
23.00,65.90,157,16.95,99.40,1.340,0.000,0.3,Rolling Down,C
23.10,65.70,166,17.07,99.40,1.800,0.000,0.3,Rolling Down,C
23.00,65.90,158,17.08,99.40,1.800,0.000,0.3,Rolling Down,C
22.90,66.40,139,17.08,99.30,2.040,0.000,0.3,Rolling Down,C
22.90,66.40,130,17.05,99.30,1.570,0.000,0.3,Rolling Down,C
23.00,66.10,128,17.13,99.40,1.340,0.000,0.3,Rolling Down,C
22.90,66.60,149,17.07,99.40,1.570,0.000,0.3,Rolling Down,C
23.00,66.50,138,17.00,99.40,1.570,0.000,0.3,Rolling Down,C
23.00,66.80,128,17.03,99.60,1.340,0.000,0.3,Rolling Down,C
23.00,66.90,125,16.95,99.60,1.340,0.000,0.3,Rolling Down,C
23.10,66.60,120,16.86,99.70,1.570,0.000,0.3,Rolling Down,C
23.00,66.50,125,16.71,99.70,1.800,0.000,0.3,Rolling Down,C
23.10,66.40,117,16.78,99.80,1.340,0.000,0.3,Rolling Down,C
23.00,66.80,109,16.73,99.90,1.570,0.000,0.3,Rolling Down,C
22.90,67.10,87,16.76,99.90,1.340,0.000,0.3,Rolling Down,C
22.90,67.20,109,16.68,100.00,1.100,0.000,0.3,Rolling Down,C
23.00,67.00,102,16.61,100.00,1.340,0.000,0.3,Rolling Down,C
22.90,67.20,99,16.68,100.00,1.570,0.000,0.3,Rolling Down,C
22.80,67.20,97,16.66,100.00,1.100,0.000,0.3,Rolling Down,C
22.20,63.60,779,16.66,85.00,415.200,0.000,0.3,Rolling Down,C
22.40,63.10,537,16.68,83.50,12.790,0.000,0.3,Rolling Down,C
22.50,63.00,934,16.98,82.20,439.280,0.000,0.3,Rolling Down,C
22.60,62.40,1013,17.61,80.60,403.040,0.000,0.3,Rolling Down,C
22.80,61.70,1034,17.64,79.60,410.290,0.000,0.3,Rolling Down,C
22.70,61.60,966,17.58,78.60,372.180,0.000,0.3,Rolling Down,C
22.90,61.70,754,18.16,77.20,20.510,0.000,0.3,Rolling Down,C
22.90,61.10,907,17.79,75.20,155.890,0.000,0.3,Rolling Down,C
23.00,61.10,1163,18.19,74.90,407.490,0.000,0.3,Rolling Down,C
23.00,61.20,1186,18.42,72.60,385.970,0.000,0.3,Rolling Down,C
23.00,60.40,2000,18.85,70.60,431.340,0.000,0.3,Rolling Down,C
23.00,60.20,875,19.32,67.00,17.000,0.000,0.3,Rolling Down,C
23.50,58.40,929,19.72,62.40,481.610,0.000,1,Rolling Down,C
23.80,57.40,925,19.68,59.90,466.410,0.000,1,Rolling Down,C
23.80,55.90,979,19.93,58.90,482.780,0.000,1,Rolling Down,C
23.90,54.80,890,20.19,57.50,496.570,0.000,1,Rolling Down,C
24.10,54.20,771,20.25,58.40,17.240,0.000,1,Rolling Down,C
24.20,54.80,823,20.33,57.50,488.620,0.000,1,Rolling Down,C
24.20,54.10,810,21.11,57.70,460.800,0.000,1,Rolling Down,C
24.30,53.70,680,20.90,56.40,18.410,0.000,1,Rolling Down,C
24.30,53.40,491,20.59,56.90,7.420,0.000,1,Rolling Down,C
24.40,53.40,699,20.45,54.70,338.510,0.000,1,Rolling Down,C
24.30,52.70,744,21.15,54.70,18.170,0.000,1,Rolling Down,C
24.50,52.40,466,21.07,52.90,23.780,0.000,1,Rolling Down,C
24.80,52.10,1983,21.21,54.50,20.510,0.000,1,Rolling Down,C
24.80,51.90,698,20.99,52.40,4.380,0.000,1,Rolling Down,C
24.40,52.10,2000,21.36,52.00,280.290,0.000,1,Rolling Down,C
24.30,51.40,2000,20.69,51.80,15.600,0.000,1,Rolling Down,C
24.40,51.70,1656,21.61,47.90,21.210,0.000,0.5,Rolling Down,C
24.40,50.90,819,21.48,49.70,9.750,0.000,0.5,Rolling Down,C
24.30,50.40,479,21.07,51.10,5.310,0.000,0.5,Rolling Down,C
24.40,50.90,563,21.23,51.30,4.840,0.000,0.5,Rolling Down,C
24.50,51.00,976,21.35,49.70,299.230,0.000,0.5,Rolling Down,C
24.60,51.50,553,21.36,51.20,5.310,0.000,0.5,Rolling Down,C
24.60,51.40,839,21.53,49.80,208.040,0.000,0.5,Rolling Down,C
24.60,51.30,492,21.38,50.00,4.140,0.000,0.5,Rolling Down,C
24.60,51.40,390,21.02,49.00,4.140,0.000,0.5,Rolling Down,C
24.60,51.30,445,21.23,48.00,4.140,0.000,0.5,Rolling Down,C
24.60,51.70,372,21.21,49.50,3.440,0.000,0.5,Rolling Down,C
24.50,51.30,243,20.87,48.80,2.970,0.000,0.5,Rolling Down,C
24.50,51.70,261,20.81,51.50,2.970,0.000,0.5,Rolling Down,C
24.50,51.90,472,21.16,51.40,53.950,0.000,0.5,Rolling Down,C
24.50,52.00,498,21.29,51.10,214.110,0.000,0.5,Rolling Down,C
24.30,51.50,495,21.58,50.60,109.130,0.000,0.5,Rolling Down,C
24.20,51.50,441,21.19,52.20,54.180,0.000,1,Rolling Down,C
24.20,51.90,372,21.37,51.90,156.130,0.000,1,Rolling Down,C
24.10,51.90,311,21.46,52.50,10.920,0.000,1,Rolling Down,C
24.10,52.10,261,21.03,53.00,99.780,0.000,1,Rolling Down,C
24.10,52.60,214,20.93,53.50,76.860,0.000,1,Rolling Down,C
24.10,52.30,173,20.68,53.30,11.160,0.000,1,Rolling Down,C
24.10,52.40,142,20.54,55.30,26.590,0.000,1,Rolling Down,C
24.10,52.50,122,20.16,55.10,2.510,0.000,1,Rolling Down,C
24.10,52.80,106,19.89,56.60,2.270,0.000,1,Rolling Down,C
21.40,65.50,732,16.10,98.30,211.540,0.000,1,Rolling Down,C
21.50,65.20,815,16.52,96.40,266.260,0.000,1,Rolling Down,C
21.80,64.40,955,17.03,93.40,301.560,0.000,1,Rolling Down,C
21.70,64.80,1122,17.43,88.10,17.940,0.000,1,Rolling Down,C
21.90,64.40,1141,18.12,84.00,314.190,0.000,1,Rolling Down,C
22.10,63.80,1289,18.47,77.00,232.120,0.000,1,Rolling Down,C
22.10,63.40,1371,18.72,72.10,363.290,0.000,1,Rolling Down,C
22.20,62.40,1464,19.33,64.20,406.320,0.000,1,Rolling Down,C
22.30,60.50,1716,19.77,61.50,20.510,0.000,1,Rolling Down,C
22.40,59.00,2000,20.14,57.30,467.340,0.000,1,Rolling Down,C
25.00,46.90,1993,23.85,37.10,24.250,0.000,1,Rolling Down,C
24.90,45.50,2000,23.63,38.50,399.300,0.000,1,Rolling Down,C
25.10,45.90,1114,22.92,40.10,7.880,0.000,1,Rolling Down,C
25.20,46.50,2000,23.66,39.80,383.400,0.000,1,Rolling Down,C
25.20,46.50,1015,23.37,39.60,12.330,0.000,1,Rolling Down,C
25.00,45.80,822,22.77,40.20,5.550,0.000,1,Rolling Down,C
24.70,45.50,740,22.99,40.50,4.140,0.000,1,Rolling Down,C
24.60,45.60,923,22.78,39.70,6.250,0.000,1,Rolling Down,C
24.60,45.20,1401,23.59,38.80,242.870,0.000,1,Rolling Down,C
24.40,46.40,1890,23.13,39.30,345.290,0.000,1,Rolling Down,C
24.40,44.40,2000,23.47,38.50,97.200,0.000,1,Rolling Down,C
24.50,44.20,2000,23.39,38.80,305.770,0.000,1,Rolling Down,C
24.60,43.80,1357,23.92,37.50,297.820,0.000,1,Rolling Down,C
24.50,45.40,850,23.08,41.50,8.820,0.000,1,Rolling Down,C
24.50,45.90,1147,23.26,41.10,242.870,0.000,1,Rolling Down,C
24.40,46.00,1045,23.17,40.00,75.220,0.000,1,Rolling Down,C
24.60,44.90,1326,23.10,39.80,223.000,0.000,1,Rolling Down,C
24.30,46.10,740,22.99,41.30,115.210,0.000,1,Rolling Down,C
24.30,46.50,604,23.27,40.40,31.730,0.000,1,Rolling Down,C
24.40,45.90,469,22.87,43.40,131.580,0.000,1,Rolling Down,C
24.10,48.20,396,22.25,46.70,15.370,0.000,1,Rolling Down,C
24.10,49.10,330,22.11,48.30,101.180,0.000,1,Rolling Down,C
23.90,49.40,265,21.79,48.80,13.260,0.000,1,Rolling Down,C
23.70,49.50,213,21.64,48.80,6.720,0.000,1,Rolling Down,C
23.60,49.70,179,21.39,49.40,13.500,0.000,1,Rolling Down,C
23.50,49.80,147,21.16,50.00,6.250,0.000,1,Rolling Down,C
23.40,50.30,123,20.91,51.30,2.270,0.000,1,Rolling Down,C
23.50,50.50,104,20.69,52.40,1.570,0.000,1,Rolling Down,C
22.60,57.70,390,18.28,71.90,9.290,0.000,0.3,Rolling Down,C
22.60,57.90,357,18.54,69.30,23.780,0.000,0.3,Rolling Down,C
22.60,57.80,1062,18.66,68.90,154.490,0.000,0.3,Rolling Down,C
24.80,51.70,1256,22.91,48.60,494.470,0.000,1,Rolling Down,C
24.60,51.60,1289,22.29,49.70,465.710,0.000,0.3,Rolling Down,C
24.70,51.70,1354,23.05,47.40,15.600,0.000,0.3,Rolling Down,C
25.10,50.30,1480,23.04,46.50,11.860,0.000,0.3,Rolling Down,C
24.90,49.20,1260,22.40,48.20,602.260,0.000,0.3,Rolling Down,C
25.30,48.90,1318,22.96,46.40,551.050,0.000,0.3,Rolling Down,C
